PRESSURE_MEAN,MEAN_A_MEAN,D1_MAX,SUM_D1_MAX_MEAN_A_MEAN,GAIN,RUNNUMBER
103.0,2.2,301.0,303.2,0.151,999999
103.0,2.4,298.2,300.6,0.151,999999
103.0,2.4,298.4,300.8,0.151,999999
103.0,2.4,298.6,301.0,0.151,999999
103.0,2.4,298.8,301.2,0.151,999999
103.0,2.4,299.0,301.4,0.151,999999
103.0,2.4,299.2,301.6,0.151,999999
103.0,2.4,299.4,301.8,0.151,999999
103.0,2.4,299.6,302.0,0.151,999999
103.0,2.4,299.8,302.2,0.151,999999
103.0,2.4,300.0,302.4,0.151,999999
103.0,2.4,300.2,302.6,0.151,999999
103.0,2.4,300.4,302.8,0.151,999999
103.0,2.4,300.6,303.0,0.151,999999
103.0,2.4,300.8,303.2,0.151,999999
103.0,2.4,301.0,303.4,0.151,999999
103.0,2.6,298.2,300.8,0.151,999999
103.0,2.6,298.4,301.0,0.151,999999
103.0,2.6,298.6,301.2,0.151,999999
103.0,2.6,298.8,301.4,0.151,999999
103.0,2.6,299.0,301.6,0.151,999999
103.0,2.6,299.2,301.8,0.151,999999
103.0,2.6,299.4,302.0,0.151,999999
103.0,2.6,299.6,302.2,0.151,999999
103.0,2.6,299.8,302.4,0.151,999999
103.0,2.6,300.0,302.6,0.151,999999
103.0,2.6,300.2,302.8,0.151,999999
103.0,2.6,300.4,303.0,0.151,999999
103.0,2.6,300.6,303.2,0.151,999999
103.0,2.6,300.8,303.4,0.151,999999
103.0,2.6,301.0,303.6,0.151,999999
103.0,2.8,298.2,301.0,0.151,999999
103.0,2.8,298.4,301.2,0.151,999999
103.0,2.8,298.6,301.4,0.151,999999
103.0,2.8,298.8,301.6,0.151,999999
103.0,2.8,299.0,301.8,0.151,999999
103.0,2.8,299.2,302.0,0.151,999999
103.0,2.8,299.4,302.2,0.151,999999
103.0,2.8,299.6,302.4,0.151,999999
103.0,2.8,299.8,302.6,0.151,999999
103.0,2.8,300.0,302.8,0.151,999999
103.0,2.8,300.2,303.0,0.151,999999
103.0,2.8,300.4,303.2,0.151,999999
103.0,2.8,300.6,303.4,0.151,999999
103.0,2.8,300.8,303.6,0.151,999999
103.0,2.8,301.0,303.8,0.151,999999
103.0,3.0,298.2,301.2,0.151,999999
103.0,3.0,298.4,301.4,0.151,999999
103.0,3.0,298.6,301.6,0.151,999999
103.0,3.0,298.8,301.8,0.151,999999
103.0,3.0,299.0,302.0,0.151,999999
103.0,3.0,299.2,302.2,0.151,999999
103.0,3.0,299.4,302.4,0.151,999999
103.0,3.0,299.6,302.6,0.151,999999
103.0,3.0,299.8,302.8,0.151,999999
103.0,3.0,300.0,303.0,0.151,999999
103.0,3.0,300.2,303.2,0.151,999999
103.0,3.0,300.4,303.4,0.151,999999
103.0,3.0,300.6,303.6,0.151,999999
103.0,3.0,300.8,303.8,0.151,999999
103.0,3.0,301.0,304.0,0.151,999999
103.0,3.2,298.2,301.4,0.151,999999
103.0,3.2,298.4,301.6,0.151,999999
103.0,3.2,298.6,301.8,0.151,999999
103.0,3.2,298.8,302.0,0.151,999999
103.0,3.2,299.0,302.2,0.151,999999
103.0,3.2,299.2,302.4,0.151,999999
103.0,3.2,299.4,302.6,0.151,999999
103.0,3.2,299.6,302.8,0.151,999999
103.0,3.2,299.8,303.0,0.151,999999
103.0,3.2,300.0,303.2,0.151,999999
103.0,3.2,300.2,303.4,0.151,999999
103.0,3.2,300.4,303.6,0.151,999999
103.0,3.2,300.6,303.8,0.151,999999
103.0,3.2,300.8,304.0,0.151,999999
103.0,3.2,301.0,304.2,0.151,999999
103.0,3.4,298.2,301.6,0.151,999999
103.0,3.4,298.4,301.8,0.151,999999
103.0,3.4,298.6,302.0,0.151,999999
103.0,3.4,298.8,302.2,0.151,999999
103.0,3.4,299.0,302.4,0.151,999999
103.0,3.4,299.2,302.6,0.151,999999
103.0,3.4,299.4,302.8,0.151,999999
103.0,3.4,299.6,303.0,0.151,999999
103.0,3.4,299.8,303.2,0.151,999999
103.0,3.4,300.0,303.4,0.151,999999
103.0,3.4,300.2,303.6,0.151,999999
103.0,3.4,300.4,303.8,0.151,999999
103.0,3.4,300.6,304.0,0.151,999999
103.0,3.4,300.8,304.2,0.151,999999
103.0,3.4,301.0,304.4,0.151,999999
103.0,3.6,298.2,301.8,0.151,999999
103.0,3.6,298.4,302.0,0.151,999999
103.0,3.6,298.6,302.2,0.151,999999
103.0,3.6,298.8,302.4,0.151,999999
103.0,3.6,299.0,302.6,0.151,999999
103.0,3.6,299.2,302.8,0.151,999999
103.0,3.6,299.4,303.0,0.151,999999
103.0,3.6,299.6,303.2,0.151,999999
103.0,3.6,299.8,303.4,0.151,999999
103.0,3.6,300.0,303.6,0.151,999999
103.0,3.6,300.2,303.8,0.151,999999
103.0,3.6,300.4,304.0,0.151,999999
103.0,3.6,300.6,304.2,0.151,999999
103.0,3.6,300.8,304.4,0.151,999999
103.0,3.6,301.0,304.6,0.151,999999
103.0,3.8,298.2,302.0,0.151,999999
103.0,3.8,298.4,302.2,0.151,999999
103.0,3.8,298.6,302.4,0.151,999999
103.0,3.8,298.8,302.6,0.151,999999
103.0,3.8,299.0,302.8,0.151,999999
103.0,3.8,299.2,303.0,0.151,999999
103.0,3.8,299.4,303.2,0.151,999999
103.0,3.8,299.6,303.4,0.151,999999
103.0,3.8,299.8,303.6,0.151,999999
103.0,3.8,300.0,303.8,0.151,999999
103.0,3.8,300.2,304.0,0.151,999999
103.0,3.8,300.4,304.2,0.151,999999
103.0,3.8,300.6,304.4,0.151,999999
103.0,3.8,300.8,304.6,0.151,999999
103.0,3.8,301.0,304.8,0.151,999999
103.0,4.0,298.2,302.2,0.151,999999
103.0,4.0,298.4,302.4,0.151,999999
103.0,4.0,298.6,302.6,0.151,999999
103.0,4.0,298.8,302.8,0.151,999999
103.0,4.0,299.0,303.0,0.151,999999
103.0,4.0,299.2,303.2,0.151,999999
103.0,4.0,299.4,303.4,0.151,999999
103.0,4.0,299.6,303.6,0.151,999999
103.0,4.0,299.8,303.8,0.151,999999
103.0,4.0,300.0,304.0,0.151,999999
103.0,4.0,300.2,304.2,0.151,999999
103.0,4.0,300.4,304.4,0.151,999999
103.0,4.0,300.6,304.6,0.151,999999
103.0,4.0,300.8,304.8,0.151,999999
103.0,4.0,301.0,305.0,0.151,999999
103.0,4.2,298.2,302.4,0.151,999999
103.0,4.2,298.4,302.6,0.151,999999
103.0,4.2,298.6,302.8,0.151,999999
103.0,4.2,298.8,303.0,0.151,999999
103.0,4.2,299.0,303.2,0.151,999999
103.0,4.2,299.2,303.4,0.151,999999
103.0,4.2,299.4,303.6,0.151,999999
103.0,4.2,299.6,303.8,0.151,999999
103.0,4.2,299.8,304.0,0.151,999999
103.0,4.2,300.0,304.2,0.151,999999
103.0,4.2,300.2,304.4,0.151,999999
103.0,4.2,300.4,304.6,0.151,999999
103.0,4.2,300.6,304.8,0.151,999999
103.0,4.2,300.8,305.0,0.151,999999
103.0,4.2,301.0,305.2,0.151,999999
103.0,4.4,298.2,302.6,0.151,999999
103.0,4.4,298.4,302.8,0.151,999999
103.0,4.4,298.6,303.0,0.151,999999
103.0,4.4,298.8,303.2,0.151,999999
103.0,4.4,299.0,303.4,0.151,999999
103.0,4.4,299.2,303.6,0.151,999999
103.0,4.4,299.4,303.8,0.151,999999
103.0,4.4,299.6,304.0,0.151,999999
103.0,4.4,299.8,304.2,0.151,999999
103.0,4.4,300.0,304.4,0.151,999999
103.0,4.4,300.2,304.6,0.151,999999
103.0,4.4,300.4,304.8,0.151,999999
103.0,4.4,300.6,305.0,0.151,999999
103.0,4.4,300.8,305.2,0.151,999999
103.0,4.4,301.0,305.4,0.151,999999
103.0,4.6,298.2,302.8,0.151,999999
103.0,4.6,298.4,303.0,0.151,999999
103.0,4.6,298.6,303.2,0.151,999999
103.0,4.6,298.8,303.4,0.151,999999
103.0,4.6,299.0,303.6,0.151,999999
103.0,4.6,299.2,303.8,0.151,999999
103.0,4.6,299.4,304.0,0.151,999999
103.0,4.6,299.6,304.2,0.151,999999
103.0,4.6,299.8,304.4,0.151,999999
103.0,4.6,300.0,304.6,0.151,999999
103.0,4.6,300.2,304.8,0.151,999999
103.0,4.6,300.4,305.0,0.151,999999
103.0,4.6,300.6,305.2,0.151,999999
103.0,4.6,300.8,305.4,0.151,999999
103.0,4.6,301.0,305.6,0.151,999999
103.0,4.8,298.2,303.0,0.151,999999
103.0,4.8,298.4,303.2,0.151,999999
103.0,4.8,298.6,303.4,0.151,999999
103.0,4.8,298.8,303.6,0.151,999999
103.0,4.8,299.0,303.8,0.151,999999
103.0,4.8,299.2,304.0,0.151,999999
103.0,4.8,299.4,304.2,0.151,999999
103.0,4.8,299.6,304.4,0.151,999999
103.0,4.8,299.8,304.6,0.151,999999
103.0,4.8,300.0,304.8,0.151,999999
103.0,4.8,300.2,305.0,0.151,999999
103.0,4.8,300.4,305.2,0.151,999999
103.0,4.8,300.6,305.4,0.151,999999
103.0,4.8,300.8,305.6,0.151,999999
103.0,4.8,301.0,305.8,0.151,999999
103.0,5.0,298.2,303.2,0.151,999999
103.0,5.0,298.4,303.4,0.151,999999
103.0,5.0,298.6,303.6,0.151,999999
103.0,5.0,298.8,303.8,0.151,999999
103.0,5.0,299.0,304.0,0.151,999999
103.0,5.0,299.2,304.2,0.151,999999
103.0,5.0,299.4,304.4,0.151,999999
103.0,5.0,299.6,304.6,0.151,999999
103.0,5.0,299.8,304.8,0.151,999999
103.0,5.0,300.0,305.0,0.151,999999
103.0,5.0,300.2,305.2,0.151,999999
103.0,5.0,300.4,305.4,0.151,999999
103.0,5.0,300.6,305.6,0.151,999999
103.0,5.0,300.8,305.8,0.151,999999
103.0,5.0,301.0,306.0,0.151,999999
103.0,5.2,298.2,303.4,0.151,999999
103.0,5.2,298.4,303.6,0.151,999999
103.0,5.2,298.6,303.8,0.151,999999
103.0,5.2,298.8,304.0,0.151,999999
103.0,5.2,299.0,304.2,0.151,999999
103.0,5.2,299.2,304.4,0.151,999999
103.0,5.2,299.4,304.6,0.151,999999
103.0,5.2,299.6,304.8,0.151,999999
103.0,5.2,299.8,305.0,0.151,999999
103.0,5.2,300.0,305.2,0.151,999999
103.0,5.2,300.2,305.4,0.151,999999
103.0,5.2,300.4,305.6,0.151,999999
103.0,5.2,300.6,305.8,0.151,999999
103.0,5.2,300.8,306.0,0.151,999999
103.0,5.2,301.0,306.2,0.151,999999
103.0,5.4,298.2,303.6,0.151,999999
103.0,5.4,298.4,303.8,0.151,999999
103.0,5.4,298.6,304.0,0.151,999999
103.0,5.4,298.8,304.2,0.151,999999
103.0,5.4,299.0,304.4,0.151,999999
103.0,5.4,299.2,304.6,0.151,999999
103.0,5.4,299.4,304.8,0.151,999999
103.0,5.4,299.6,305.0,0.151,999999
103.0,5.4,299.8,305.2,0.151,999999
103.0,5.4,300.0,305.4,0.151,999999
103.0,5.4,300.2,305.6,0.151,999999
103.0,5.4,300.4,305.8,0.151,999999
103.0,5.4,300.6,306.0,0.151,999999
103.0,5.4,300.8,306.2,0.151,999999
103.0,5.4,301.0,306.4,0.151,999999
103.0,5.6,298.2,303.8,0.151,999999
103.0,5.6,298.4,304.0,0.151,999999
103.0,5.6,298.6,304.2,0.151,999999
103.0,5.6,298.8,304.4,0.151,999999
103.0,5.6,299.0,304.6,0.151,999999
103.0,5.6,299.2,304.8,0.151,999999
103.0,5.6,299.4,305.0,0.151,999999
103.0,5.6,299.6,305.2,0.151,999999
103.0,5.6,299.8,305.4,0.151,999999
103.0,5.6,300.0,305.6,0.151,999999
103.0,5.6,300.2,305.8,0.151,999999
103.0,5.6,300.4,306.0,0.151,999999
103.0,5.6,300.6,306.2,0.151,999999
103.0,5.6,300.8,306.4,0.151,999999
103.0,5.6,301.0,306.6,0.151,999999
103.0,5.8,298.2,304.0,0.151,999999
103.0,5.8,298.4,304.2,0.151,999999
103.0,5.8,298.6,304.4,0.151,999999
103.0,5.8,298.8,304.6,0.151,999999
103.0,5.8,299.0,304.8,0.151,999999
103.0,5.8,299.2,305.0,0.151,999999
103.0,5.8,299.4,305.2,0.151,999999
103.0,5.8,299.6,305.4,0.151,999999
103.0,5.8,299.8,305.6,0.151,999999
103.0,5.8,300.0,305.8,0.151,999999
103.0,5.8,300.2,306.0,0.151,999999
103.0,5.8,300.4,306.2,0.151,999999
103.0,5.8,300.6,306.4,0.151,999999
103.0,5.8,300.8,306.6,0.151,999999
103.0,5.8,301.0,306.8,0.151,999999
103.0,6.0,298.2,304.2,0.151,999999
103.0,6.0,298.4,304.4,0.151,999999
103.0,6.0,298.6,304.6,0.151,999999
103.0,6.0,298.8,304.8,0.151,999999
103.0,6.0,299.0,305.0,0.151,999999
103.0,6.0,299.2,305.2,0.151,999999
103.0,6.0,299.4,305.4,0.151,999999
103.0,6.0,299.6,305.6,0.151,999999
103.0,6.0,299.8,305.8,0.151,999999
103.0,6.0,300.0,306.0,0.151,999999
103.0,6.0,300.2,306.2,0.151,999999
103.0,6.0,300.4,306.4,0.151,999999
103.0,6.0,300.6,306.6,0.151,999999
103.0,6.0,300.8,306.8,0.151,999999
103.0,6.0,301.0,307.0,0.151,999999
103.0,6.2,298.2,304.4,0.151,999999
103.0,6.2,298.4,304.6,0.151,999999
103.0,6.2,298.6,304.8,0.151,999999
103.0,6.2,298.8,305.0,0.151,999999
103.0,6.2,299.0,305.2,0.151,999999
103.0,6.2,299.2,305.4,0.151,999999
103.0,6.2,299.4,305.6,0.151,999999
103.0,6.2,299.6,305.8,0.151,999999
103.0,6.2,299.8,306.0,0.151,999999
103.0,6.2,300.0,306.2,0.151,999999
103.0,6.2,300.2,306.4,0.151,999999
103.0,6.2,300.4,306.6,0.151,999999
103.0,6.2,300.6,306.8,0.151,999999
103.0,6.2,300.8,307.0,0.151,999999
103.0,6.2,301.0,307.2,0.151,999999
103.0,6.4,298.2,304.6,0.151,999999
103.0,6.4,298.4,304.8,0.151,999999
103.0,6.4,298.6,305.0,0.151,999999
103.0,6.4,298.8,305.2,0.151,999999
103.0,6.4,299.0,305.4,0.151,999999
103.0,6.4,299.2,305.6,0.151,999999
103.0,6.4,299.4,305.8,0.151,999999
103.0,6.4,299.6,306.0,0.151,999999
103.0,6.4,299.8,306.2,0.151,999999
103.0,6.4,300.0,306.4,0.151,999999
103.0,6.4,300.2,306.6,0.151,999999
103.0,6.4,300.4,306.8,0.151,999999
103.0,6.4,300.6,307.0,0.151,999999
103.0,6.4,300.8,307.2,0.151,999999
103.0,6.4,301.0,307.4,0.151,999999
103.0,6.6,298.2,304.8,0.151,999999
103.0,6.6,298.4,305.0,0.151,999999
103.0,6.6,298.6,305.2,0.151,999999
103.0,6.6,298.8,305.4,0.151,999999
103.0,6.6,299.0,305.6,0.151,999999
103.0,6.6,299.2,305.8,0.151,999999
103.0,6.6,299.4,306.0,0.151,999999
103.0,6.6,299.6,306.2,0.151,999999
103.0,6.6,299.8,306.4,0.151,999999
103.0,6.6,300.0,306.6,0.151,999999
103.0,6.6,300.2,306.8,0.151,999999
103.0,6.6,300.4,307.0,0.151,999999
103.0,6.6,300.6,307.2,0.151,999999
103.0,6.6,300.8,307.4,0.151,999999
103.0,6.6,301.0,307.6,0.151,999999
103.0,6.8,298.2,305.0,0.151,999999
103.0,6.8,298.4,305.2,0.151,999999
103.0,6.8,298.6,305.4,0.151,999999
103.0,6.8,298.8,305.6,0.151,999999
103.0,6.8,299.0,305.8,0.151,999999
103.0,6.8,299.2,306.0,0.151,999999
103.0,6.8,299.4,306.2,0.151,999999
103.0,6.8,299.6,306.4,0.151,999999
103.0,6.8,299.8,306.6,0.151,999999
103.0,6.8,300.0,306.8,0.151,999999
103.0,6.8,300.2,307.0,0.151,999999
103.0,6.8,300.4,307.2,0.151,999999
103.0,6.8,300.6,307.4,0.151,999999
103.0,6.8,300.8,307.6,0.151,999999
103.0,6.8,301.0,307.8,0.151,999999
103.0,7.0,298.2,305.2,0.151,999999
103.0,7.0,298.4,305.4,0.151,999999
103.0,7.0,298.6,305.6,0.151,999999
103.0,7.0,298.8,305.8,0.151,999999
103.0,7.0,299.0,306.0,0.151,999999
103.0,7.0,299.2,306.2,0.151,999999
103.0,7.0,299.4,306.4,0.151,999999
103.0,7.0,299.6,306.6,0.151,999999
103.0,7.0,299.8,306.8,0.151,999999
103.0,7.0,300.0,307.0,0.151,999999
103.0,7.0,300.2,307.2,0.151,999999
103.0,7.0,300.4,307.4,0.151,999999
103.0,7.0,300.6,307.6,0.151,999999
103.0,7.0,300.8,307.8,0.151,999999
103.0,7.0,301.0,308.0,0.151,999999
103.0,7.2,298.2,305.4,0.151,999999
103.0,7.2,298.4,305.6,0.151,999999
103.0,7.2,298.6,305.8,0.151,999999
103.0,7.2,298.8,306.0,0.151,999999
103.0,7.2,299.0,306.2,0.151,999999
103.0,7.2,299.2,306.4,0.151,999999
103.0,7.2,299.4,306.6,0.151,999999
103.0,7.2,299.6,306.8,0.151,999999
103.0,7.2,299.8,307.0,0.151,999999
103.0,7.2,300.0,307.2,0.151,999999
103.0,7.2,300.2,307.4,0.151,999999
103.0,7.2,300.4,307.6,0.151,999999
103.0,7.2,300.6,307.8,0.151,999999
103.0,7.2,300.8,308.0,0.151,999999
103.0,7.2,301.0,308.2,0.151,999999
103.0,7.4,298.2,305.6,0.151,999999
103.0,7.4,298.4,305.8,0.151,999999
103.0,7.4,298.6,306.0,0.151,999999
103.0,7.4,298.8,306.2,0.151,999999
103.0,7.4,299.0,306.4,0.151,999999
103.0,7.4,299.2,306.6,0.151,999999
103.0,7.4,299.4,306.8,0.151,999999
103.0,7.4,299.6,307.0,0.151,999999
103.0,7.4,299.8,307.2,0.151,999999
103.0,7.4,300.0,307.4,0.151,999999
103.0,7.4,300.2,307.6,0.151,999999
103.0,7.4,300.4,307.8,0.151,999999
103.0,7.4,300.6,308.0,0.151,999999
103.0,7.4,300.8,308.2,0.151,999999
103.0,7.4,301.0,308.4,0.151,999999
103.0,7.6,298.2,305.8,0.151,999999
103.0,7.6,298.4,306.0,0.151,999999
103.0,7.6,298.6,306.2,0.151,999999
103.0,7.6,298.8,306.4,0.151,999999
103.0,7.6,299.0,306.6,0.151,999999
103.0,7.6,299.2,306.8,0.151,999999
103.0,7.6,299.4,307.0,0.151,999999
103.0,7.6,299.6,307.2,0.151,999999
103.0,7.6,299.8,307.4,0.151,999999
103.0,7.6,300.0,307.6,0.151,999999
103.0,7.6,300.2,307.8,0.151,999999
103.0,7.6,300.4,308.0,0.151,999999
103.0,7.6,300.6,308.2,0.151,999999
103.0,7.6,300.8,308.4,0.151,999999
103.0,7.6,301.0,308.6,0.151,999999
103.0,7.8,298.2,306.0,0.151,999999
103.0,7.8,298.4,306.2,0.151,999999
103.0,7.8,298.6,306.4,0.151,999999
103.0,7.8,298.8,306.6,0.151,999999
103.0,7.8,299.0,306.8,0.151,999999
103.0,7.8,299.2,307.0,0.151,999999
103.0,7.8,299.4,307.2,0.151,999999
103.0,7.8,299.6,307.4,0.151,999999
103.0,7.8,299.8,307.6,0.151,999999
103.0,7.8,300.0,307.8,0.151,999999
103.0,7.8,300.2,308.0,0.151,999999
103.0,7.8,300.4,308.2,0.151,999999
103.0,7.8,300.6,308.4,0.151,999999
103.0,7.8,300.8,308.6,0.151,999999
103.0,7.8,301.0,308.8,0.151,999999
103.0,8.0,298.2,306.2,0.151,999999
103.0,8.0,298.4,306.4,0.151,999999
103.0,8.0,298.6,306.6,0.151,999999
103.0,8.0,298.8,306.8,0.151,999999
103.0,8.0,299.0,307.0,0.151,999999
103.0,8.0,299.2,307.2,0.151,999999
103.0,8.0,299.4,307.4,0.151,999999
103.0,8.0,299.6,307.6,0.151,999999
103.0,8.0,299.8,307.8,0.151,999999
103.0,8.0,300.0,308.0,0.151,999999
103.0,8.0,300.2,308.2,0.151,999999
103.0,8.0,300.4,308.4,0.151,999999
103.0,8.0,300.6,308.6,0.151,999999
103.0,8.0,300.8,308.8,0.151,999999
103.0,8.0,301.0,309.0,0.151,999999
103.0,8.2,298.2,306.4,0.151,999999
103.0,8.2,298.4,306.6,0.151,999999
103.0,8.2,298.6,306.8,0.151,999999
103.0,8.2,298.8,307.0,0.151,999999
103.0,8.2,299.0,307.2,0.151,999999
103.0,8.2,299.2,307.4,0.151,999999
103.0,8.2,299.4,307.6,0.151,999999
103.0,8.2,299.6,307.8,0.151,999999
103.0,8.2,299.8,308.0,0.151,999999
103.0,8.2,300.0,308.2,0.151,999999
103.0,8.2,300.2,308.4,0.151,999999
103.0,8.2,300.4,308.6,0.151,999999
103.0,8.2,300.6,308.8,0.151,999999
103.0,8.2,300.8,309.0,0.151,999999
103.0,8.2,301.0,309.2,0.151,999999
103.0,8.4,298.2,306.6,0.151,999999
103.0,8.4,298.4,306.8,0.151,999999
103.0,8.4,298.6,307.0,0.151,999999
103.0,8.4,298.8,307.2,0.151,999999
103.0,8.4,299.0,307.4,0.151,999999
103.0,8.4,299.2,307.6,0.151,999999
103.0,8.4,299.4,307.8,0.151,999999
103.0,8.4,299.6,308.0,0.151,999999
103.0,8.4,299.8,308.2,0.151,999999
103.0,8.4,300.0,308.4,0.151,999999
103.0,8.4,300.2,308.6,0.151,999999
103.0,8.4,300.4,308.8,0.151,999999
103.0,8.4,300.6,309.0,0.151,999999
103.0,8.4,300.8,309.2,0.151,999999
103.0,8.4,301.0,309.4,0.151,999999
103.0,8.6,298.2,306.8,0.151,999999
103.0,8.6,298.4,307.0,0.151,999999
103.0,8.6,298.6,307.2,0.151,999999
103.0,8.6,298.8,307.4,0.151,999999
103.0,8.6,299.0,307.6,0.151,999999
103.0,8.6,299.2,307.8,0.151,999999
103.0,8.6,299.4,308.0,0.151,999999
103.0,8.6,299.6,308.2,0.151,999999
103.0,8.6,299.8,308.4,0.151,999999
103.0,8.6,300.0,308.6,0.151,999999
103.0,8.6,300.2,308.8,0.151,999999
103.0,8.6,300.4,309.0,0.151,999999
103.0,8.6,300.6,309.2,0.151,999999
103.0,8.6,300.8,309.4,0.151,999999
103.0,8.6,301.0,309.6,0.151,999999
103.0,8.8,298.2,307.0,0.151,999999
103.0,8.8,298.4,307.2,0.151,999999
103.0,8.8,298.6,307.4,0.151,999999
103.0,8.8,298.8,307.6,0.151,999999
103.0,8.8,299.0,307.8,0.151,999999
103.0,8.8,299.2,308.0,0.151,999999
103.0,8.8,299.4,308.2,0.151,999999
103.0,8.8,299.6,308.4,0.151,999999
103.0,8.8,299.8,308.6,0.151,999999
103.0,8.8,300.0,308.8,0.151,999999
103.0,8.8,300.2,309.0,0.151,999999
103.0,8.8,300.4,309.2,0.151,999999
103.0,8.8,300.6,309.4,0.151,999999
103.0,8.8,300.8,309.6,0.151,999999
103.0,8.8,301.0,309.8,0.151,999999
103.0,9.0,298.2,307.2,0.151,999999
103.0,9.0,298.4,307.4,0.151,999999
103.0,9.0,298.6,307.6,0.151,999999
103.0,9.0,298.8,307.8,0.151,999999
103.0,9.0,299.0,308.0,0.151,999999
103.0,9.0,299.2,308.2,0.151,999999
103.0,9.0,299.4,308.4,0.151,999999
103.0,9.0,299.6,308.6,0.151,999999
103.0,9.0,299.8,308.8,0.151,999999
103.0,9.0,300.0,309.0,0.151,999999
103.0,9.0,300.2,309.2,0.151,999999
103.0,9.0,300.4,309.4,0.151,999999
103.0,9.0,300.6,309.6,0.151,999999
103.0,9.0,300.8,309.8,0.151,999999
103.0,9.0,301.0,310.0,0.151,999999
103.0,9.2,298.2,307.4,0.151,999999
103.0,9.2,298.4,307.6,0.151,999999
103.0,9.2,298.6,307.8,0.151,999999
103.0,9.2,298.8,308.0,0.151,999999
103.0,9.2,299.0,308.2,0.151,999999
103.0,9.2,299.2,308.4,0.151,999999
103.0,9.2,299.4,308.6,0.151,999999
103.0,9.2,299.6,308.8,0.151,999999
103.0,9.2,299.8,309.0,0.151,999999
103.0,9.2,300.0,309.2,0.151,999999
103.0,9.2,300.2,309.4,0.151,999999
103.0,9.2,300.4,309.6,0.151,999999
103.0,9.2,300.6,309.8,0.151,999999
103.0,9.2,300.8,310.0,0.151,999999
103.0,9.2,301.0,310.2,0.151,999999
103.0,9.4,298.2,307.6,0.151,999999
103.0,9.4,298.4,307.8,0.151,999999
103.0,9.4,298.6,308.0,0.151,999999
103.0,9.4,298.8,308.2,0.151,999999
103.0,9.4,299.0,308.4,0.151,999999
103.0,9.4,299.2,308.6,0.151,999999
103.0,9.4,299.4,308.8,0.151,999999
103.0,9.4,299.6,309.0,0.151,999999
103.0,9.4,299.8,309.2,0.151,999999
103.0,9.4,300.0,309.4,0.151,999999
103.0,9.4,300.2,309.6,0.151,999999
103.0,9.4,300.4,309.8,0.151,999999
103.0,9.4,300.6,310.0,0.151,999999
103.0,9.4,300.8,310.2,0.151,999999
103.0,9.4,301.0,310.4,0.151,999999
103.0,9.6,298.2,307.8,0.151,999999
103.0,9.6,298.4,308.0,0.151,999999
103.0,9.6,298.6,308.2,0.151,999999
103.0,9.6,298.8,308.4,0.151,999999
103.0,9.6,299.0,308.6,0.151,999999
103.0,9.6,299.2,308.8,0.151,999999
103.0,9.6,299.4,309.0,0.151,999999
103.0,9.6,299.6,309.2,0.151,999999
103.0,9.6,299.8,309.4,0.151,999999
103.0,9.6,300.0,309.6,0.151,999999
103.0,9.6,300.2,309.8,0.151,999999
103.0,9.6,300.4,310.0,0.151,999999
103.0,9.6,300.6,310.2,0.151,999999
103.0,9.6,300.8,310.4,0.151,999999
103.0,9.6,301.0,310.6,0.151,999999
103.0,9.8,298.2,308.0,0.151,999999
103.0,9.8,298.4,308.2,0.151,999999
103.0,9.8,298.6,308.4,0.151,999999
103.0,9.8,298.8,308.6,0.151,999999
103.0,9.8,299.0,308.8,0.151,999999
103.0,9.8,299.2,309.0,0.151,999999
103.0,9.8,299.4,309.2,0.151,999999
103.0,9.8,299.6,309.4,0.151,999999
103.0,9.8,299.8,309.6,0.151,999999
103.0,9.8,300.0,309.8,0.151,999999
103.0,9.8,300.2,310.0,0.151,999999
103.0,9.8,300.4,310.2,0.151,999999
103.0,9.8,300.6,310.4,0.151,999999
103.0,9.8,300.8,310.6,0.151,999999
103.0,9.8,301.0,310.8,0.151,999999
103.0,10.0,298.2,308.2,0.151,999999
103.0,10.0,298.4,308.4,0.151,999999
103.0,10.0,298.6,308.6,0.151,999999
103.0,10.0,298.8,308.8,0.151,999999
103.0,10.0,299.0,309.0,0.151,999999
103.0,10.0,299.2,309.2,0.151,999999
103.0,10.0,299.4,309.4,0.151,999999
103.0,10.0,299.6,309.6,0.151,999999
103.0,10.0,299.8,309.8,0.151,999999
103.0,10.0,300.0,310.0,0.151,999999
103.0,10.0,300.2,310.2,0.151,999999
103.0,10.0,300.4,310.4,0.151,999999
103.0,10.0,300.6,310.6,0.151,999999
103.0,10.0,300.8,310.8,0.151,999999
103.0,10.0,301.0,311.0,0.151,999999
103.0,10.2,298.2,308.4,0.151,999999
103.0,10.2,298.4,308.6,0.151,999999
103.0,10.2,298.6,308.8,0.151,999999
103.0,10.2,298.8,309.0,0.151,999999
103.0,10.2,299.0,309.2,0.151,999999
103.0,10.2,299.2,309.4,0.151,999999
103.0,10.2,299.4,309.6,0.151,999999
103.0,10.2,299.6,309.8,0.151,999999
103.0,10.2,299.8,310.0,0.151,999999
103.0,10.2,300.0,310.2,0.151,999999
103.0,10.2,300.2,310.4,0.151,999999
103.0,10.2,300.4,310.6,0.151,999999
103.0,10.2,300.6,310.8,0.151,999999
103.0,10.2,300.8,311.0,0.151,999999
103.0,10.2,301.0,311.2,0.151,999999
103.0,10.4,298.2,308.6,0.151,999999
103.0,10.4,298.4,308.8,0.151,999999
103.0,10.4,298.6,309.0,0.151,999999
103.0,10.4,298.8,309.2,0.151,999999
